GENE       CHR      START       STOP  NSNPS  NPARAM    N        ZSTAT            P
125981      19    6296510    6343640    306      34  556      0.21409      0.41524
8192        19    6351463    6378915    172      22  556      0.58957      0.27774
84266       19    6362444    6385261    129      18  556      0.71393      0.23764
5623        19    6365305    6385860    114      15  556      0.64018      0.26103
2962        19    6369580    6403291    188      26  556      0.40284      0.34353
390877      19    6386362    6422415    192      38  556    -0.094928      0.53781
8570        19    6403115    6434822    149      24  556     -0.17011      0.56754
284427      19    6416048    6443790    153      14  556      0.06761      0.47305
79085       19    6426092    6470232    221      30  556      0.25419      0.39968
92359       19    6453788    6477232    112      22  556      0.46056      0.32256
79958       19    6457218    6491798    158      28  556      0.94113      0.17332
10382       19    6484330    6512595     76      31  556       1.0003      0.15859
8744        19    6521010    6545939     86      27  556       2.1995     0.013922
970         19    6572969    6601163    151      28  556      0.99001      0.16108
8740        19    6651264    6680599    139      36  556     -0.92667      0.82295
718         19    6667846    6730662    282      37  556       0.3428      0.36587
56927       19    6719925    6747633     85      21  556     -0.60153      0.72626
9322        19    6729693    6761529     99      24  556      0.64235      0.26032
10045       19    6742171    6777531     97      14  556       1.5207     0.064162
7409        19    6762679    6867377    410      64  556      0.28257      0.38875
2015        19    6877560    6950464    513      33  556      0.36176      0.35877
729458      19    7009172    7031494     78      14  556        1.246      0.10638
284428      19    7020594    7043022     37       8  556       2.6926    0.0035444
653656      19    7027755    7050184     37       8  556        2.704    0.0034253
125997      19    7039351    7061746     33       9  556       2.0792     0.018801
653657      19    7046216    7068645     53      15  556       2.2532     0.012125
79230       19    7059471    7097979    160      32  556       1.8483     0.032279
3643        19    7102266    7304011   1142     121  556      0.04077      0.48374
23370       19    7410481    7547371    842      41  556       0.4213      0.33677
92960       19    7531756    7565884    186      34  556      0.85205      0.19709
374877      19    7552445    7583336    148      32  556     -0.55693      0.71121
140467      19    7570169    7595911    101      25  556      -1.2426      0.89299
57192       19    7577496    7608895    115      31  556      -1.1259      0.86989
10908       19    7589033    7636653    305      35  556      -1.3855      0.91705
57662       19    7650774    7693196    163      28  556     -0.32906      0.62895
56949       19    7674411    7704439    121      15  556     -0.90016      0.81598
100131801   19    7684671    7706510     89      11  556     -0.99377      0.83983
126006      19    7686501    7711282    102      12  556      -1.1277      0.87028
6813        19    7691987    7722760    125      16  556       -1.029      0.84825
56729       19    7723972    7745340     41      16  556      0.11213      0.45536
199675      19    7731943    7754719     98      12  556     -0.37122      0.64476
126003      19    7735707    7757748    163      11  556     -0.36887      0.64389
2208        19    7743643    7777036    282      21  556     -0.11186      0.54453
339390      19    7783843    7807057    144      25  556     -0.86795      0.80729
30835       19    7794879    7822499    175      32  556     -0.17319      0.56875
10332       19    7818035    7844491    154      26  556       1.1393      0.12729
115704      19    7885161    7939862    186      28  556     -0.80639      0.78999
80164       19    7923605    7949326     87      22  556     -0.36619      0.64289
80131       19    7943390    7976908    138      31  556     -0.42471      0.66447
5609        19    7958665    7989363    111      27  556     -0.32918      0.62899
100507588   19    7971032    7993980     77      33  556      0.20425      0.41908
6618        19    7975194    7998136     88      31  556       0.8684      0.19259
404217      19    7979381    8001051     93      20  556       1.0185      0.15422
10469       19    7981603    8018708    147      20  556       1.1998      0.11511
1994        19    8013457    8080529    200      27  556       2.1128     0.017311
6370        19    8107224    8137547    176      35  556       1.4498     0.073551
84467       19    8120286    8224730    690      83  556     -0.38816      0.65105
79603       19    8264217    8337305    418      68  556      0.40473      0.34284
51293       19    8357011    8383439    124      17  556       -1.719      0.95719
4701        19    8363492    8396452    176      22  556      -2.0474      0.97969
6234        19    8376384    8397280    111      20  556      -1.9618       0.9751
256949      19    8377468    8418146    231      30  556      -1.5274      0.93667
51129       19    8419011    8449257     98      20  556     -0.43175      0.66704
9230        19    8445205    8479318    160      26  556     -0.81382      0.79212
51257       19    8468187    8513901    191      37  556      -1.7822      0.96264
4670        19    8499460    8564002    248      32  556      -1.4279      0.92333
84106       19    8544940    8577538    136      24  556      0.70449      0.24056
84330       19    8565462    8589048    134      12  556       1.2653      0.10289
4542        19    8575674    8652331    364      48  556     -0.11214      0.54464
81794       19    8635124    8685588    130      32  556       1.0867      0.13859
284382      19    8797751    8819172     65      10  556     -0.80349      0.78915
284383      19    8831391    8852335     43       7  556    -0.046958      0.51873
148156      19    8910250    8952972    121      14  556      -0.3948       0.6535
85509       19    8933074    8964016     84      12  556     -0.68875      0.75451
94025       19    8949516    9102018    615      45  556      -1.0573      0.85482
125963      19    9193921    9214862     95      13  556      -1.6832      0.95383
390882      19    9202945    9223982    119       9  556      -1.2497      0.89429
125962      19    9215504    9236439    150      13  556      -1.1275      0.87024
390883      19    9226688    9247626    164      14  556      -0.5259      0.70052
57693       19    9241056    9284091    264      28  556     -0.14298      0.55685
162998      19    9286270    9309493     88      11  556     -0.94783      0.82839
125958      19    9314526    9335547     88      17  556    -0.059155      0.52359
26648       19    9351720    9372739    101      15  556      0.14165      0.44368
374879      19    9394246    9430390    106      17  556      0.85579      0.19606
84527       19    9424448    9471838    166      19  556      0.66661      0.25251
100529215   19    9424902    9503293    268      17  556      0.70038      0.24184
7730        19    9463696    9503293    126      12  556       0.7096      0.23898
10781       19    9513102    9556254    188      12  556      0.71784      0.23643
147741      19    9567031    9619279    179       9  556      0.38413      0.35044
79088       19    9628667    9659638    155       6  556      0.27731      0.39077
7675        19    9666292    9705209    115       8  556      0.32056      0.37427
93134       19    9708002    9741916    101      16  556     0.051891      0.47931
54811       19    9749330    9795776    147      18  556      0.38118      0.35154
729648      19    9790189    9821493    180      16  556      0.51185      0.30438
162993      19    9857845    9906834    136      18  556     -0.10627      0.54232
100505555   19    9888088    9913862     57      14  556     -0.34644       0.6355
54850       19    9910943    9940101     60      13  556     -0.63243      0.73645
59286       19    9928556    9950797     57      16  556     -0.93254      0.82447
5300        19    9935883    9970365    104      25  556     -0.34506      0.63498
93145       19    9954394   10057070    369      34  556      0.15651      0.43782
50509       19   10060237   10131147    465      55  556   -0.0053631      0.50214
50700       19   10113925   10142954    181      36  556      -1.2901      0.90149
55337       19   10186806   10213928     59      20  556      -1.1906      0.88309
83854       19   10193013   10225710    110      32  556     -0.92827      0.82337
56342       19   10206899   10231975    110      26  556     -0.57735      0.71815
692312      19   10206899   10236065    132      31  556     -0.71244       0.7619
5032        19   10212197   10236065    119      26  556     -0.63255      0.73648
8666        19   10215690   10240599    118      25  556     -0.73147      0.76776
1786        19   10234021   10315783    280      25  556      -1.0726      0.85826
9294        19   10322109   10351948     99      26  556      -1.3523      0.91186
51073       19   10352640   10380736    103      27  556     -0.61863      0.73192
3383        19   10370707   10407291    134      43  556       -1.629      0.94834
3386        19   10387643   10409260     93      21  556      -1.2285      0.89037
7087        19   10390655   10417454    110      24  556      -1.1881       0.8826
100125288   19   10405479   10430233    103      25  556      -1.8404      0.96714
112812      19   10410887   10437241     98      22  556      -1.7463      0.95962
125950      19   10416888   10454314    163      29  556     -0.90959      0.81848
3385        19   10434452   10460345    116      25  556       -0.237      0.59367
7297        19   10451204   10501248    195      35  556      0.33672      0.36816
11140       19   10491809   10524271    100      21  556    -0.067998      0.52711
5141        19   10517449   10590307    206      31  556      -0.3764      0.64669
9817        19   10586796   10624054    146      21  556     -0.31932      0.62526
53637       19   10613418   10638668    119      32  556     -0.90149      0.81634
84971       19   10644570   10674099    127      22  556     0.086363      0.46559
65095       19   10653761   10686702    144      26  556      0.46844      0.31974
1032        19   10667138   10689655    113      19  556       1.1852      0.11797
10053       19   10673347   10707991    176      24  556       1.1468      0.12573
57153       19   10703121   10765235    260      31  556       1.1352      0.12815
3609        19   10754937   10813095    164      28  556       1.1777      0.11946
81890       19   10802112   10834043    105      22  556     -0.16324      0.56483
1785        19   10818729   10954169    479      54  556     -0.92004      0.82122
11018       19   10932743   10956983     59      17  556     -0.30133      0.61842
255809      19   10937304   10990466    130      30  556     -0.22372      0.58851
10498       19   10972253   11043453    209      37  556     -0.66889      0.74822
78992       19   11023444   11049357    100      23  556      -0.5282      0.70132
90580       19   11029424   11050917     80      18  556     -0.43299      0.66749
6597        19   11061598   11182958    520      38  556     -0.88862       0.8129
3949        19   11190037   11254506    334      39  556      -0.8522      0.80295
147841      19   11247444   11276563    157      31  556      0.56694      0.28538
25959       19   11264943   11318243    236      34  556      0.38065      0.35173
57572       19   11299969   11383168    266      29  556      0.97242      0.16542
55908       19   11340295   11362619     46      11  556       1.6793     0.046546
26526       19   11396798   11447672    208      32  556        1.006       0.1572
9545        19   11422722   11460344    128      19  556      0.62028      0.26754
374882      19   11443452   11467065     59       8  556      0.33801      0.36768
126075      19   11447160   11475620     56       8  556       0.2663      0.39501
64748       19   11456062   11486374     52      14  556       0.8226      0.20537
126074      19   11475383   11497627     38      10  556       1.2981     0.097129
2057        19   11477881   11505018     48      11  556       1.2023      0.11463
57139       19   11494732   11540018    133      18  556       1.5227     0.063916
115948      19   11521272   11556853     93      15  556       2.5227    0.0058231
5589        19   11536111   11571783    115      18  556       2.5085    0.0060623
1995        19   11552143   11601806    186      32  556       1.6873     0.045772
115950      19   11584242   11626738    162      19  556      0.22153      0.41234
51295       19   11606731   11649987    159      19  556      0.15361      0.43896
1264        19   11639579   11671139    119      21  556    -0.021882      0.50873
84337       19   11653858   11680051     93      17  556     -0.13846      0.55506
54          19   11675475   11699801     94      20  556     -0.68939      0.75471
199692      19   11698235   11739974    190      20  556     -0.94311      0.82719
55552       19   11822080   11859824    166      23  556       0.4098      0.34098
126068      19   11867815   11904893    173      15  556      0.10122      0.45969
126069      19   11899391   11929470     93      17  556      0.83934      0.20064
126070      19   11915099   11956016    156      12  556       1.3311     0.091584
90594       19   11949541   11990306    147      23  556        1.517     0.064628
7620        19   11988633   12035366    171      25  556      0.29858      0.38263
90592       19   12025883   12071588    164      18  556         1.23      0.10934
284390      19   12065796   12101214    195      14  556       1.1973      0.11559
163059      19   12115532   12156525    125      18  556       0.5559      0.28914
729747      19   12144620   12173782     94      15  556      0.56288      0.28676
284391      19   12165546   12198626    127      16  556      0.38413      0.35044
7568        19   12232165   12261222     72      17  556     -0.71256      0.76194
90589       19   12245705   12277546     85      17  556      -1.0413      0.85114
7695        19   12263872   12310064    135      30  556     -0.94638      0.82802
101060181   19   12348059   12387172    122      18  556     -0.86225      0.80573
51710       19   12348059   12415714    245      21  556     -0.53287      0.70294
147837      19   12418291   12454534    161      15  556      0.92231      0.17818
79973       19   12450185   12486475    171      10  556      0.93679      0.17443
90576       19   12490828   12522088     85      20  556      -1.4883      0.93166
10224       19   12527710   12561926    351      11  556     -0.61461      0.73059
163051      19   12561998   12605632    129      18  556     -0.12639      0.55029
163050      19   12626184   12701789    226      47  556      0.41273       0.3399
57474       19   12676920   12731623    181      19  556      0.33183      0.37001
163049      19   12711732   12750676    161      20  556      0.11183      0.45548
4125        19   12747322   12787591    113      30  556     -0.77747      0.78156
84292       19   12767618   12796646     71      26  556     -0.21435      0.58486
51398       19   12768881   12790465     53      24  556     -0.70817      0.76058
1725        19   12776531   12802701     63      14  556      0.59204      0.27691
648044      19   12788791   12809230     57       6  556       0.9044      0.18289
84261       19   12789730   12817649     74       7  556        1.058      0.14503
30000       19   12800008   12844838    134      13  556      0.94122      0.17329
79002       19   12831454   12855529     40      25  556      0.23864      0.40569
439         19   12838306   12869137     55      29  556      0.76228      0.22295
54831       19   12852600   12879272     54      28  556       0.5209      0.30122
29911       19   12863817   12899248     81      27  556      0.21499      0.41489
3726        19   12892310   12914125     58      19  556       2.2309     0.012844
7001        19   12897634   12922724     82      12  556       1.9496     0.025613
10535       19   12902863   12934462    125      14  556        2.171     0.014964
83546       19   12926291   12956242     85      17  556       2.5626    0.0051941
22983       19   12939259   12995766    146      18  556       1.9206      0.02739
1777        19   12976025   13002409     64      15  556       1.7342     0.041443
10661       19   12985236   13008017     59      14  556       1.3375     0.090537
2639        19   12991943   13020813     82      22  556      0.83335      0.20232
256126      19   12999894   13040116    116      23  556      0.16793      0.43332
2193        19   13023284   13054558     70      17  556    -0.084265      0.53358
811         19   13039414   13065304     43      18  556      0.44206      0.32922
5886        19   13046628   13074457     49      18  556      0.76936      0.22084
90480       19   13054970   13078068     49      21  556      0.99524      0.15981
199699      19   13070432   13095567     92      38  556       2.1333     0.016451
4784        19   13096584   13219610    316      38  556       1.3035     0.096196
4066        19   13198002   13223974     69      28  556        1.033      0.15081
55621       19   13205714   13237573     91      34  556      0.42206      0.33649
112939      19   13218813   13261961    103      26  556      -0.4541      0.67512
8677        19   13244872   13271188     70      18  556     -0.96903      0.83373
9592        19   13251282   13275722     73      18  556     -0.62559      0.73421
773         19   13307256   13627274   1457     149  556     -0.63524      0.73736
81576       19   13832574   13884108    158      21  556      0.74755      0.22736
84245       19   13865328   13895096    138      17  556    -0.087491      0.53486
28974       19   13875257   13899587    126      12  556     -0.23674      0.59357
65249       19   13896258   13953068    128      16  556      0.74074      0.22943
342977      19   13978063   14001571     69       9  556      0.70431      0.24062
79173       19   13983168   14026909    126       9  556      0.56477      0.28612
54862       19   14006956   14051693    106      17  556      0.56012       0.2877
79883       19   14032000   14074204    111      19  556       1.2409      0.10733
90379       19   14053319   14082256     95      11  556       1.6256     0.052012
5989        19   14062342   14127134    165      17  556       1.7429      0.04068
117579      19   14129017   14151783     75      12  556     -0.61777      0.73164
9466        19   14132552   14173731    132      22  556     -0.46293      0.67829
342979      19   14154179   14182908     91      22  556     0.076194      0.46963
113230      19   14173821   14195874     55       9  556      0.29576      0.38371
646457      19   14182444   14206607     34      12  556      -0.1883      0.57468
90378       19   14189229   14211232     34      13  556      -1.2293      0.89052
5566        19   14192500   14238559     81      15  556      -1.1061      0.86566
55723       19   14220321   14257440     64      10  556     -0.69638       0.7569
22859       19   14248549   14326997    166      29  556     -0.89014       0.8133
976         19   14481403   14529537    126      42  556     -0.33952      0.63289
10212       19   14509610   14540195     77      20  556     -0.62518      0.73407
5585        19   14534166   14592679    262      50  556      0.18969      0.42478
5731        19   14573278   14596174    151      32  556      0.50403      0.30712
10755       19   14578571   14616961    221      43  556     0.089657      0.46428
3337        19   14615581   14650087    166      28  556      0.13512      0.44626
9524        19   14630379   14686792    252      42  556    -0.082489      0.53287
4713        19   14666890   14692889    115      30  556      0.16952      0.43269
388512      19   14683896   14731956    280      44  556       1.3469     0.089002
84658       19   14720051   14795730    358      48  556         1.94     0.026191
84449       19   14790711   14854558    324      37  556        3.231   0.00061675
30817       19   14833509   14899353    505      49  556      0.48052      0.31543
26664       19   14899943   14956188    247      51  556      0.21033       0.4167
26659       19   14927139   14949276     99      23  556      0.68636      0.24624
390892      19   14941760   14962689    129      31  556      0.74649      0.22769
26333       19   14981238   15002167    143      23  556       2.2932     0.010918
26658       19   15042301   15063260    127      20  556      -1.0681      0.85727
6511        19   15050845   15131455    616      53  556     -0.76896      0.77904
126402      19   15111539   15144083    259      36  556     -0.10925       0.5435
23581       19   15150291   15179104    200      30  556     -0.41259      0.66005
126370      19   15187877   15208944    154      31  556      0.14066      0.44407
85360       19   15208214   15235790    104      26  556      0.54827      0.29175
10994       19   15215785   15246610    126      24  556      0.54415      0.29317
4854        19   15260444   15321792    265      24  556      0.86253       0.1942
79852       19   15327730   15353858     51      17  556      0.46353      0.32149
23476       19   15338301   15453354    221      42  556     -0.30092      0.61826
10270       19   15454332   15500638    111      23  556      0.17681      0.42983
26993       19   15480859   15539916    121      17  556     -0.16024      0.56365
58525       19   15522318   15570767     73      28  556     -0.61288      0.73002
64926       19   15552435   15585382     82      29  556      0.28267      0.38871
114770      19   15569456   15600315    113      24  556      0.19127      0.42416
126410      19   15609336   15673128    285      58  556     -0.21166      0.58382
11283       19   15716029   15750448    299      19  556       1.1842      0.11817
4051        19   15741701   15781570    362      26  556       2.6202    0.0043942
66002       19   15773567   15817984    423      28  556      0.56874      0.28477
26538       19   15828834   15849862    112      15  556      0.96098      0.16828
26532       19   15842203   15863153    105      14  556     -0.20979      0.58308
284433      19   15894859   15915806     98      17  556      0.68204      0.24761
26539       19   15907817   15928936    119      19  556       0.2032      0.41949
8529        19   15978834   16018884    283      22  556      -1.1459      0.87409
57834       19   16013180   16055676    261      22  556   -0.0031885      0.50127
126541      19   16049818   16070768    135       7  556     -0.39575      0.65385
7171        19   16168317   16223815    188      33  556      0.71286      0.23797
4218        19   16212490   16254445    134      14  556      0.40591       0.3424
84941       19   16234838   16279381    122      21  556     0.066782      0.47338
117286      19   16262179   16294286    100      11  556     0.055878      0.47772
26017       19   16286235   16312857     76      10  556      0.83078      0.20305
8907        19   16298665   16356156    192      11  556      0.88877      0.18706
10365       19   16425651   16448345     94      16  556     -0.90552      0.81741
58513       19   16456055   16592823    409      35  556      0.15339      0.43905
125972      19   16579767   16617015    146      16  556     0.013714      0.49453
84167       19   16597187   16642180    141      22  556     -0.31471      0.62351
10523       19   16618700   16663341    121      24  556      0.61194      0.27029
79939       19   16650648   16693193     94      17  556       1.4508     0.073425
9441        19   16675718   16749015    191      24  556       0.9033      0.18318
79086       19   16731562   16780968    140      26  556      -1.4726      0.92957
79041       19   16761938   16809830    184      20  556     -0.27262      0.60743
284434      19   16820787   16938774    437      50  556       1.8845     0.029746
23309       19   16930209   17001166    216      37  556      -1.5416      0.93841
9002        19   16989826   17012830     87      21  556      -1.6854      0.95405
27151       19   16993762   17147625    676     101  556       2.1121     0.017339
93323       19   17150571   17196428    212      30  556       1.8831     0.029846
4650        19   17176591   17334104    829      86  556       1.0077       0.1568
55850       19   17316155   17340638    154      25  556     -0.36197      0.64131
79629       19   17327040   17350028    153      26  556    -0.018117      0.50723
2063        19   17332692   17366744    218      44  556      0.44105      0.32959
83878       19   17350537   17385605    168      36  556      0.34191      0.36621
29086       19   17368200   17400162    162      26  556     -0.46676      0.67967
126549      19   17382454   17408455    143      19  556      -0.2856      0.61241
79575       19   17392940   17424282    163      24  556      0.27485      0.39172
64981       19   17403616   17427652    123      22  556      0.50552       0.3066
79016       19   17410337   17444107    170      24  556      0.67959      0.24838
57719       19   17424032   17455638    150      23  556      0.74036      0.22954
84705       19   17435735   17463540    117      20  556      0.89016      0.18669
83483       19   17452264   17498137    227      50  556      0.57784      0.28169
684         19   17492238   17526458    182      25  556     -0.44841      0.67307
93343       19   17506512   17546141    188      26  556     -0.24885      0.59826
100130519   19   17536318   17569376    115      25  556    -0.028928      0.51154
115861      19   17556234   17581725     96      14  556     -0.21812      0.58633
376497      19   17571300   17626977    263      32  556       1.6483     0.049641
25796       19   17612278   17642097    128      26  556      0.88843      0.18716
199786      19   17624110   17674648    206      48  556      0.10073      0.45988
79709       19   17656511   17703968    202      38  556    -0.083015      0.53308
23025       19   17702137   17809123    519      85  556      -0.5005      0.69164
55201       19   17820303   17855324    175      26  556       1.0734      0.14154
23149       19   17848527   17909377    274      36  556       1.5098     0.065545
10331       19   17895919   17934385    191      42  556     -0.13207      0.55254
3640        19   17917322   17942383    119      32  556     0.052286      0.47915
3718        19   17925591   17968880    171      44  556       1.6265     0.051923
6142        19   17960687   17984133     99      16  556      0.92606      0.17721
6528        19   17972641   18015983    169      25  556      0.60574      0.27234
115098      19   18033824   18064794    118      31  556       1.3711     0.085173
3780        19   18052111   18120133    271      45  556       1.8206     0.034336
27106       19   18101944   18134911    165      35  556     -0.58504      0.72074
3594        19   18160371   18207806    250      36  556     -0.22946      0.59074
23031       19   18198585   18272502    327      32  556      0.97999      0.16355
5296        19   18253988   18291343    118      24  556      0.49534      0.31018
10437       19   18274590   18298934     82      18  556    -0.039503      0.51576
84769       19   18293986   18317552     91      15  556     -0.86417      0.80625
5864        19   18297609   18324874     91      17  556      -1.0873      0.86156
5143        19   18308771   18369010    228      34  556      -1.4039      0.91983
80726       19   18357906   18395319    225      29  556     -0.22188       0.5878
3727        19   18380563   18402432    127      21  556      0.60799       0.2716
25804       19   18407040   18444001    143      33  556     0.080306        0.468
54858       19   18441397   18490763    222      48  556       1.8172     0.034594
9518        19   18486968   18509986     95      16  556       1.0065      0.15709
126364      19   18491947   18518428    111      23  556        1.068      0.14277
170463      19   18519679   18555372    110      23  556     -0.12033      0.54789
51477       19   18535198   18559111     76      17  556      0.18311      0.42736
8178        19   18543473   18642937    368      24  556      0.39464      0.34655
23770       19   18632568   18664887    132      34  556     -0.12023      0.54785
79036       19   18658572   18690197    132      19  556      -0.1433      0.55697
7311        19   18664576   18698270    146      20  556      0.17829      0.42925
55049       19   18689495   18713147    109      25  556       1.0731      0.14161
9244        19   18694035   18727660    161      30  556      0.92011      0.17876
25789       19   18713682   18741849    132      29  556       1.4888     0.068271
55295       19   18737835   18791308    221      39  556       1.8375      0.03307
23373       19   18784425   18903143    430      58  556       1.3787        0.084
1311        19   18883583   18912114     79      28  556       2.0959     0.018044
5976        19   18932744   18989039    153      31  556       1.5367      0.06218
2657        19   18969361   19016953    151      37  556       1.0136      0.15539
10715       19   18969361   19017396    153      38  556      0.99042      0.16098
11316       19   19000323   19040199    119      25  556      0.28671      0.38717
54555       19   19020484   19049442     90      23  556      0.97703      0.16428
9454        19   19030010   19062041     70      19  556      0.91084      0.18119
10147       19   19091697   19154861    257      22  556      0.42964      0.33373
93436       19   19134387   19178987    154      20  556      0.32089      0.37415
284439      19   19164776   19233839    249      30  556     0.010095      0.49597
54929       19   19220425   19259310    144      30  556      -0.6651      0.74701
100271849   19   19246376   19291098    200      23  556      -1.0389      0.85057
4207        19   19246376   19313400    275      24  556      -1.0217      0.84653
729991      19   19277713   19313400    145      19  556      -0.6478      0.74144
8625        19   19293008   19322678     97      26  556     -0.60553      0.72759
126382      19   19302223   19324238     56      18  556     0.018407      0.49266
1463        19   19312773   19373061    190      34  556     -0.93765      0.82579
404037      19   19356450   19383596    105      17  556     -0.67005      0.74859
53345       19   19364841   19394074    123      21  556     -0.58654      0.72124
57794       19   19377320   19441321    217      30  556     -0.76241      0.77709
23383       19   19421496   19479563    211      27  556     -0.70734      0.76032
54815       19   19486642   19629741    526      32  556     -0.61772      0.73162
83983       19   19615028   19636469     70      16  556      0.33764      0.36782
51079       19   19616550   19649858    118      19  556      0.33742       0.3679
374887      19   19629670   19658393    101      16  556      0.21395      0.41529
148113      19   19639057   19667468     92      19  556     -0.19715      0.57814
80714       19   19662516   19739725    281      21  556      -1.0228      0.84681
9170        19   19724464   19749039     63      20  556      -1.3566      0.91254
51291       19   19730285   19764457     99      31  556     -0.46106      0.67762
57130       19   19746007   19784512    133      29  556      0.94667       0.1719
94039       19   19768962   19801735    121      24  556       1.0128      0.15557
7561        19   19811281   19853921    155      24  556       1.4579     0.072441
440515      19   19886648   19942560    197      29  556     -0.81696      0.79302
56242       19   19966639   20015099    210      29  556        1.771     0.038279
81931       19   20001722   20056382    216      34  556       1.1428      0.12656
91120       19   20105227   20160277    258      21  556      0.15564      0.43816
7643        19   20178803   20241977    242      40  556     0.039178      0.48437
90649       19   20268020   20321299    210      18  556       -0.287      0.61294
100129842   19   20704067   20758626    464      25  556     -0.48296      0.68544
199777      19   20792745   20854402    433      23  556     -0.64394      0.74019
7639        19   21096059   21143503    324      18  556     0.085721      0.46584
80264       19   21193426   21252852    205      22  556     -0.97194      0.83446
148206      19   21254953   21317897    305      16  556     -0.90767      0.81797
170959      19   21314813   21381070    210      36  556     -0.11574      0.54607
7562        19   21463963   21522219    259      16  556      -1.3458      0.91082
284443      19   21569921   21620297    236      26  556     -0.47674      0.68323
353088      19   21678437   21731079    228      19  556     -0.13195      0.55249
400682      19   21790852   21849594    524      30  556     0.092907      0.46299
163227      19   21896417   21960430    309      25  556      -1.1571      0.87638
7594        19   21977751   22044870    277      33  556     -0.98667       0.8381
7757        19   22138897   22203745    282      19  556      0.40242      0.34369
113835      19   22225126   22284276    338      15  556      0.90774      0.18201
163223      19   22351903   22389753    156      15  556      0.68407      0.24696
100287226   19   22459252   22509978    125      27  556     -0.37324      0.64551
148198      19   22563899   22615148    223      19  556     -0.56685      0.71459
57615       19   22807126   22860472    461      12  556       1.0517      0.14647
7652        19   22924985   22976973    288      12  556      0.55947      0.28792
388523      19   23147685   23196010    199      15  556    0.0051173      0.49796
100129543   19   23289777   23340014    159      24  556      0.15013      0.44033
7644        19   23530498   23588269    223      21  556    -0.070893      0.52826
171392      19   23825583   23880036    159      25  556     -0.36909      0.64397
148213      19   23911997   23951693    117      22  556      0.44635      0.32767
9534        19   24004991   24322770   1507      52  556     -0.15245      0.56059
101929206   19   24005249   24026066     69      21  556    -0.034174      0.51363
730087      19   24087684   24126769    169      33  556      0.34479      0.36513
7386        19   29688167   29714136    115      22  556      0.41169      0.34028
342865      19   30007491   30065458    357      48  556       1.0588      0.14484
10775       19   30087170   30118162    179      32  556       1.7575      0.03942
79156       19   30146327   30176384    116      28  556     -0.32062      0.62575
83636       19   30179793   30216696    185      34  556      -1.0288      0.84822
898         19   30292805   30325224    124      27  556       1.5375     0.062089
8725        19   30404551   30517519    296      26  556     -0.61583        0.731
9745        19   30853328   31058966    692      84  556    -0.092434      0.53682
101927254   19   31630820   31705976    215      25  556      -1.1008      0.86451
57616       19   31755851   31850190    293      57  556      -1.5004      0.93325
100507527   19   32069095   32094456     84       5  556      0.41999      0.33725
22847       19   32826514   32888573    194      31  556      0.26209      0.39663
147991      19   32886655   32986799    300      34  556     -0.61876      0.73196
9141        19   33062071   33088358    122      22  556      0.34629      0.36456
84079       19   33077907   33176102    672      32  556       1.3123     0.094714
390916      19   33147186   33214702    345      44  556      0.64479      0.25953
388531      19   33156313   33179206    134      26  556       1.0722      0.14182
91646       19   33200679   33291714    315      31  556     -0.46058      0.67745
11136       19   33311417   33370683    324      34  556     -0.67116      0.74894
84902       19   33359904   33472930    637      36  556    0.0044116      0.49824
91442       19   33453140   33478401    130      33  556     -0.27162      0.60704
85415       19   33459498   33565824    569      51  556       1.2352      0.10839
55094       19   33561786   33631318    264      18  556      0.58515      0.27922
126248      19   33612949   33677830    265      32  556     0.047214      0.48117
4037        19   33675599   33709773    143      32  556       1.1811      0.11879
56301       19   33689570   33726756    168      46  556       1.0491      0.14707
1050        19   33780840   33803430     72      13  556      0.17669      0.42988
1054        19   33854575   33883592    132      22  556      -1.0914      0.86246
5184        19   33867855   34022799    803      45  556      0.10062      0.45993
64377       19   34102861   34274414    784      93  556     -0.33114      0.62973
79047       19   34277751   34316666    149      40  556      0.50034      0.30842
26065       19   34653352   34730420    253      22  556      0.52993      0.29808
9710        19   34735456   34856471    363      31  556     -0.15363      0.56105
2821        19   34845645   34903318    177      33  556     -0.48132      0.68485
84306       19   34885300   34927073    107      24  556     -0.58721      0.72147
10054       19   34909264   34970798    172      28  556      -0.9295      0.82369
126374      19   34962880   35002085    129      30  556     -0.70936      0.76095
284402      19   35074346   35095490    108      25  556     -0.89559      0.81476
55900       19   35158553   35187302    138      19  556      -1.0089       0.8435
339318      19   35215103   35243774     96      26  556     -0.13205      0.55253
148103      19   35238979   35274134     95      21  556      0.63166       0.2638
90075       19   35407807   35446076    183      17  556     -0.76135      0.77678
126375      19   35437078   35465139    121      21  556      -1.0578      0.85492
57655       19   35475688   35527375    200      27  556     -0.57586      0.71765
6324        19   35511555   35541353     83      16  556     -0.85431      0.80353
3249        19   35521410   35567481    166      27  556     -0.51603      0.69708
5349        19   35596732   35625228    113      14  556   -0.0042116      0.50168
163175      19   35605417   35636178    102      12  556     -0.36012      0.64062
5348        19   35619693   35643959     50      10  556     -0.62479      0.73395
53822       19   35624154   35655205     71      19  556     -0.49249      0.68881
53827       19   35635625   35670788    160      22  556     -0.34509      0.63499
148109      19   35705704   35729628    149      27  556     -0.50279      0.69244
51599       19   35729290   35768867    156      27  556      -1.2354      0.89166
7392        19   35749896   35780724    113      18  556     -0.84612      0.80126
57817       19   35763410   35786046     89      18  556     -0.45698      0.67616
4099        19   35772989   35814710    138      38  556       1.4874     0.068456
933         19   35810069   35848264    183      56  556      0.34121      0.36647
